src,dst,volume,path_nodes
16028,13165,300.0,"[16028, 13165]"
11209,17223,16.84158787110068,"[11209, 13636, 17223]"
11209,17223,13.15841212889932,"[11209, 12940, 17223]"
11209,17223,270.0,"[11209, 17223]"
15601,15008,1.0,"[15601, 13555, 15008]"
13636,14053,1.0,"[13636, 13509, 11209, 14053]"
12868,16887,1.0,"[12868, 10985, 16887]"
13694,11561,163.0,"[13694, 11561]"
11112,16028,253.0,"[11112, 16028]"
15264,12652,300.0,"[15264, 12652]"
19333,15008,1.0,"[19333, 10748, 15008]"
12868,15264,0.38120966489361763,"[12868, 13582, 17738, 15264]"
12868,15264,4.618790335106382,"[12868, 13237, 12652, 11200, 15264]"
12868,15264,90.0,"[12868, 15264]"
15483,12216,239.0,"[15483, 12216]"
15891,13170,300.0,"[15891, 13170]"
13555,17223,1.0,"[13555, 10568, 17223]"
12868,19273,9.64561763794336e-12,"[12868, 13582, 19273]"
12868,19273,29.999999999990354,"[12868, 14736, 19273]"
12868,19273,270.0,"[12868, 19273]"
13417,19239,30.0,"[13417, 18411, 19239]"
13417,19239,270.0,"[13417, 19239]"
10748,10269,1.0,"[10748, 13088, 10269]"
19300,16962,18.0,"[19300, 15891, 16962]"
19300,16962,90.0,"[19300, 16962]"
18542,13917,2.0000000000028173,"[18542, 14053, 19239, 13917]"
18542,13917,19.0,"[18542, 12652, 11022, 13917]"
18542,13917,180.0,"[18542, 13917]"
12940,13454,21.0,"[12940, 11853, 13454]"
19880,12355,1.0,"[19880, 15976, 12355]"
14519,11561,30.0,"[14519, 12616, 11561]"
14519,11561,270.0,"[14519, 11561]"
12369,19915,300.0,"[12369, 19915]"
12205,19147,6.0,"[12205, 10955, 19147]"
16855,17504,1.0,"[16855, 14234, 17504]"
12940,18799,145.0,"[12940, 18799]"
17282,15241,1.0,"[17282, 11181, 15241]"
18827,16117,21.0,"[18827, 18219, 16117]"
18827,16117,90.0,"[18827, 16117]"
14234,15651,50.0,"[14234, 15651]"
13694,12868,300.0,"[13694, 12868]"
17282,15651,8.0,"[17282, 15601, 17522, 15651]"
17282,15651,22.0,"[17282, 10867, 15651]"
17282,15651,270.0,"[17282, 15651]"
11147,13460,30.0,"[11147, 18441, 13460]"
11147,13460,270.0,"[11147, 13460]"
12868,15270,1.0,"[12868, 13582, 17738, 15270]"
16117,19143,30.0,"[16117, 13555, 19143]"
16117,19143,270.0,"[16117, 19143]"
17282,10867,300.0,"[17282, 10867]"
12868,10796,300.0,"[12868, 10796]"
10748,14704,1.0,"[10748, 18812, 11455, 14704]"
17282,16108,3.363837609675329,"[17282, 16028, 16108]"
17282,16108,225.63616239032467,"[17282, 16108]"
12652,11209,1.0,"[12652, 18542, 11209]"
15891,18411,16.0,"[15891, 18411]"
12868,13454,8.0,"[12868, 13582, 17738, 13454]"
12868,13454,90.0,"[12868, 13454]"
11561,16855,300.0,"[11561, 16855]"
15483,13073,185.0,"[15483, 13073]"
18441,17781,46.0,"[18441, 16236, 17781]"
18441,17781,14.0,"[18441, 10748, 17781]"
18441,17781,240.0,"[18441, 17781]"
10916,15183,1.0,"[10916, 17223, 15183]"
15008,10044,1.0,"[15008, 13509, 10044]"
15008,18411,1.0,"[15008, 10705, 18411]"
10044,19143,300.0,"[10044, 19143]"
10044,12616,163.0,"[10044, 12616]"
16117,15378,300.0,"[16117, 15378]"
17282,15378,1.0,"[17282, 11181, 15378]"
10916,17282,30.0,"[10916, 18219, 17282]"
10916,17282,270.0,"[10916, 17282]"
11147,18812,1.0,"[11147, 10705, 18812]"
16236,19971,0.8725048770222372,"[16236, 10044, 19971]"
16236,19971,299.12749512297773,"[16236, 19971]"
13694,13088,1.0,"[13694, 15483, 13417, 14278, 13088]"
11147,11181,1.0,"[11147, 12940, 18542, 11181]"
13555,15264,30.0,"[13555, 19239, 15264]"
13555,15264,270.0,"[13555, 15264]"
13417,13460,300.0,"[13417, 13460]"
12652,19147,6.3659012459133955,"[12652, 11200, 10316, 19147]"
12652,19147,23.634098754086605,"[12652, 15724, 19147]"
12652,19147,270.0,"[12652, 19147]"
15891,12940,1.0,"[15891, 13170, 11209, 12940]"
15008,13665,76.0,"[15008, 13665]"
13636,18827,1.0,"[13636, 13509, 13417, 18827]"
19300,13100,11.0,"[19300, 15724, 13100]"
19915,19500,1.0,"[19915, 10867, 19500]"
12940,13917,1.0,"[12940, 18411, 19239, 13917]"
13636,13665,1.0,"[13636, 13917, 16028, 13665]"
18542,18941,234.0,"[18542, 18941]"
11112,19846,30.0,"[11112, 11561, 19846]"
11112,19846,270.0,"[11112, 19846]"
10748,16962,246.0,"[10748, 16962]"
18542,10867,227.0,"[18542, 10867]"
15891,11466,1.0,"[15891, 11163, 11466]"
16236,19785,221.0,"[16236, 19785]"
19147,18812,300.0,"[19147, 18812]"
11200,18827,185.0,"[11200, 18827]"
18448,17464,300.0,"[18448, 17464]"
17010,12205,37.0,"[17010, 12205]"
15008,17522,1.0,"[15008, 18812, 19333, 17522]"
18542,17752,49.87201710975827,"[18542, 11466, 17752]"
18542,17752,250.12798289024173,"[18542, 17752]"
16117,14704,30.0,"[16117, 11455, 14704]"
16117,14704,270.0,"[16117, 14704]"
15008,10301,1.0,"[15008, 10301]"
13563,12652,38.0,"[13563, 18441, 12652]"
13563,12652,90.0,"[13563, 12652]"
19915,13917,265.0,"[19915, 13917]"
16325,18827,1.0,"[16325, 18827]"
13694,17282,300.0,"[13694, 17282]"
13417,13563,1.0,"[13417, 12270, 13563]"
10748,16339,46.02213717481636,"[10748, 12270, 13563, 16339]"
10748,16339,7.977862825183642,"[10748, 14234, 16339]"
10748,16339,90.0,"[10748, 16339]"
11147,10657,30.0,"[11147, 18441, 10657]"
11147,10657,270.0,"[11147, 10657]"
17738,13417,1.0,"[17738, 17789, 13417]"
11112,11853,300.0,"[11112, 11853]"
16325,10963,34.0,"[16325, 15185, 10963]"
16325,10963,180.0,"[16325, 10963]"
10955,12352,300.0,"[10955, 12352]"
18219,18812,1.0,"[18219, 16236, 18812]"
16236,15948,300.0,"[16236, 15948]"
11853,12868,166.0,"[11853, 12868]"
10657,16236,1.0,"[10657, 10748, 16236]"
18542,13665,30.0,"[18542, 15724, 13665]"
18542,13665,270.0,"[18542, 13665]"
16117,16887,1.0,"[16117, 10985, 16887]"
10568,13555,300.0,"[10568, 13555]"
16325,15241,1.0,"[16325, 19300, 15891, 15241]"
10867,14519,1.0,"[10867, 12205, 17738, 14519]"
11112,17738,1.0,"[11112, 10705, 17738]"
15483,10568,1.0,"[15483, 18149, 10568]"
12352,17781,1.0,"[12352, 18411, 18149, 17781]"
15483,11455,4.0,"[15483, 11455]"
13509,11163,30.0,"[13509, 12616, 11163]"
13509,11163,270.0,"[13509, 11163]"
11112,15948,300.0,"[11112, 15948]"
18441,18812,1.0,"[18441, 16325, 18812]"
19915,10985,1.0,"[19915, 10301, 12205, 17738, 10985]"
10748,19239,22.0,"[10748, 18812, 19239]"
10748,19239,90.0,"[10748, 19239]"
19500,12868,136.0,"[19500, 15241, 12868]"
19915,11147,1.0,"[19915, 15183, 11147]"
18827,12633,1.0,"[18827, 17010, 12633]"
10568,10705,1.0,"[10568, 18149, 10705]"
18812,12216,1.0,"[18812, 15891, 12216]"
11200,10705,184.0,"[11200, 10705]"
12652,17522,1.0,"[12652, 15724, 19333, 17522]"
10916,11189,30.0,"[10916, 17223, 11189]"
10916,11189,270.0,"[10916, 11189]"
10568,13417,230.0,"[10568, 13417]"
17282,11163,233.0,"[17282, 11163]"
11209,19430,1.0,"[11209, 11022, 11455, 19430]"
11209,19430,29.0,"[11209, 14736, 19430]"
11209,19430,270.0,"[11209, 19430]"
15891,10326,163.0,"[15891, 10326]"
15891,13694,1.0,"[15891, 10657, 13694]"
15891,19430,1.0,"[15891, 11455, 19430]"
19300,12355,1.0,"[19300, 13417, 14278, 12355]"
15008,11200,300.0,"[15008, 11200]"
13509,15891,1.0,"[13509, 13636, 15891]"
18941,16855,1.0,"[18941, 11261, 16855]"
13165,13417,1.0,"[13165, 13417]"
15008,10326,1.602543898877034,"[15008, 11147, 16962, 11189, 10326]"
15008,10326,23.378132973014896,"[15008, 11466, 16339, 10326]"
15008,10326,5.019323128108072,"[15008, 10963, 17504, 10326]"
15008,10326,270.0,"[15008, 10326]"
19300,11181,300.0,"[19300, 11181]"
17010,12355,1.0,"[17010, 12355]"
18441,19785,1.0,"[18441, 16117, 19785]"
16236,11163,13.99999999990736,"[16236, 13460, 15264, 11163]"
16236,11163,16.00000000009264,"[16236, 10657, 15264, 11163]"
16236,11163,270.0,"[16236, 11163]"
18542,17282,300.0,"[18542, 17282]"
18542,10269,6.9999999999993845,"[18542, 13582, 12205, 10269]"
18542,10269,23.000000000000615,"[18542, 13088, 10269]"
18542,10269,270.0,"[18542, 10269]"
16236,16117,283.0,"[16236, 16117]"
13636,10705,159.0,"[13636, 10705]"
15891,13917,300.0,"[15891, 13917]"
16236,15601,300.0,"[16236, 15601]"
18812,10657,300.0,"[18812, 10657]"
11147,14053,155.0,"[11147, 14053]"
11147,10301,122.0,"[11147, 10301]"
16325,15483,300.0,"[16325, 15483]"
11112,19273,300.0,"[11112, 19273]"
15183,15008,300.0,"[15183, 15008]"
15008,19430,1.0,"[15008, 18812, 11455, 19430]"
18827,11189,1.0,"[18827, 17223, 11189]"
13694,19143,1.0,"[13694, 11261, 19143]"
11200,18411,300.0,"[11200, 18411]"
11112,19502,1.0,"[11112, 15891, 19502]"
10916,15651,1.0,"[10916, 15651]"
11209,18110,68.0,"[11209, 18110]"
13917,12973,300.0,"[13917, 12973]"
15008,19273,1.0,"[15008, 13636, 19273]"
11209,14704,1.0,"[11209, 14736, 14704]"
19300,18411,0.19371904630140616,"[19300, 13417, 18411]"
19300,18411,0.8062809536985939,"[19300, 12746, 18411]"
11022,15008,1.0,"[11022, 15008]"
12616,13417,85.0,"[12616, 13417]"
10916,17223,300.0,"[10916, 17223]"
18812,12633,1.0,"[18812, 12868, 17752, 12633]"
15183,12868,1.0,"[15183, 12205, 17738, 12868]"
11209,13917,1.0,"[11209, 11022, 13917]"
10916,13170,165.0,"[10916, 13170]"
15483,12355,1.0,"[15483, 13100, 12355]"
17282,16117,1.0,"[17282, 16117]"
16117,19502,90.0,"[16117, 19502]"
13636,19147,74.0,"[13636, 19147]"
12205,10044,87.0,"[12205, 10044]"
18812,11209,300.0,"[18812, 11209]"
13417,16683,130.0,"[13417, 16683]"
19430,11209,99.0,"[19430, 11209]"
17282,16683,1.0,"[17282, 18542, 16683]"
15241,11209,1.0,"[15241, 11209]"
19915,13665,236.0,"[19915, 13665]"
15601,12652,300.0,"[15601, 12652]"
11209,19147,30.0,"[11209, 18542, 19333, 19147]"
11209,19147,270.0,"[11209, 19147]"
18542,10901,52.0,"[18542, 10901]"
16683,14519,1.0,"[16683, 19300, 14519]"
12652,18448,30.0,"[12652, 19134, 18448]"
12652,18448,270.0,"[12652, 18448]"
13417,10955,1.0,"[13417, 19785, 10955]"
18542,12562,1.0,"[18542, 13088, 12562]"
19333,13417,300.0,"[19333, 13417]"
14519,13170,3.0,"[14519, 18812, 13170]"
14519,13170,180.0,"[14519, 13170]"
15483,19502,30.000000000074994,"[15483, 13460, 19502]"
15483,19502,269.999999999925,"[15483, 19502]"
13555,10326,12.000000000000036,"[13555, 10963, 17504, 10326]"
13555,10326,12.999999999999964,"[13555, 17464, 10177, 10326]"
13555,10326,270.0,"[13555, 10326]"
15891,10748,1.0,"[15891, 10748]"
11147,14736,8.0,"[11147, 12940, 13582, 14736]"
10748,17752,32.0,"[10748, 13454, 19846, 17752]"
10748,17752,2.0,"[10748, 13454, 17752]"
10748,17752,266.0,"[10748, 17752]"
19915,10657,1.0,"[19915, 10705, 10657]"
11200,10748,1.0,"[11200, 13460, 10748]"
11200,17282,6.0,"[11200, 13509, 17282]"
11200,17282,90.0,"[11200, 17282]"
16325,19430,8.0,"[16325, 11455, 19430]"
13636,19333,225.0,"[13636, 19333]"
18827,10705,2.0,"[18827, 10748, 10705]"
18827,10705,269.0,"[18827, 10705]"
13694,10796,1.0,"[13694, 15483, 11181, 15378, 10796]"
10705,13165,13.0,"[10705, 16683, 13165]"
10705,13165,90.0,"[10705, 13165]"
12352,19143,5.0,"[12352, 18411, 17223, 19143]"
12352,19143,90.0,"[12352, 19143]"
19915,19333,224.0,"[19915, 19333]"
18827,11466,7.0,"[18827, 19502, 11466]"
18827,11466,90.0,"[18827, 11466]"
11147,14358,1.0,"[11147, 16108, 14358]"
12352,13088,300.0,"[12352, 13088]"
18441,13563,1.0,"[18441, 14519, 10985, 13563]"
17282,10269,33.0,"[17282, 10269]"
13509,16117,45.0,"[13509, 16117]"
10748,10796,300.0,"[10748, 10796]"
11147,17781,269.0,"[11147, 17781]"
15378,17738,300.0,"[15378, 17738]"
13088,12352,64.0,"[13088, 12352]"
11200,10796,30.0,"[11200, 15077, 10796]"
11200,10796,270.0,"[11200, 10796]"
18219,17282,300.0,"[18219, 17282]"
11112,15008,22.0,"[11112, 15008]"
16325,15848,1.0,"[16325, 13694, 15848]"
15008,12633,4.397456101122966,"[15008, 15483, 19147, 12633]"
15008,12633,11.602543898877034,"[15008, 17752, 12633]"
15008,12633,180.0,"[15008, 12633]"
12216,18827,300.0,"[12216, 18827]"
11112,14358,1.0,"[11112, 16108, 14358]"
11112,17781,300.0,"[11112, 17781]"
12940,10657,30.0,"[12940, 18542, 10657]"
12940,10657,270.0,"[12940, 10657]"
16236,14234,216.0,"[16236, 14234]"
17282,19846,1.0,"[17282, 10985, 19846]"
12616,14234,5.0,"[12616, 16028, 14234]"
12616,14234,90.0,"[12616, 14234]"
11112,18448,1.0,"[11112, 19971, 19134, 18448]"
19915,10269,24.000000000000057,"[19915, 13088, 10269]"
19915,10269,5.999999999999944,"[19915, 12352, 10269]"
19915,10269,270.0,"[19915, 10269]"
16117,15183,30.0,"[16117, 19273, 15183]"
16117,15183,270.0,"[16117, 15183]"
15008,15651,1.0,"[15008, 18542, 13073, 13165, 16108, 15651]"
12352,14358,30.0,"[12352, 15270, 14358]"
12352,14358,270.0,"[12352, 14358]"
10916,17738,30.0,"[10916, 18149, 17738]"
10916,17738,270.0,"[10916, 17738]"
10705,10269,2.388601231990066,"[10705, 13582, 12205, 10269]"
10705,10269,1.6113987680099342,"[10705, 12940, 13088, 10269]"
10705,10269,270.0,"[10705, 10269]"
18827,19846,1.0,"[18827, 11561, 19846]"
10705,10177,30.0,"[10705, 17752, 10177]"
10705,10177,270.0,"[10705, 10177]"
13555,16339,1.0,"[13555, 15651, 16339]"
15483,13563,1.0,"[15483, 13563]"
17738,16236,1.0,"[17738, 16236]"
10301,12205,1.0,"[10301, 12205]"
18542,12868,1.0,"[18542, 11455, 12868]"
10568,10916,270.0,"[10568, 10916]"
11112,10796,300.0,"[11112, 10796]"
19300,18219,300.0,"[19300, 18219]"
19300,10748,1.0,"[19300, 10748]"
16683,12868,215.0,"[16683, 12868]"
10916,11561,300.0,"[10916, 11561]"
12352,18219,26.0,"[12352, 14060, 18219]"
12352,18219,270.0,"[12352, 18219]"
16236,19502,1.0,"[16236, 18812, 19502]"
12205,12355,1.0,"[12205, 19915, 12369, 12562, 12355]"
13694,10316,300.0,"[13694, 10316]"
11209,16339,30.0,"[11209, 15651, 16339]"
11209,16339,270.0,"[11209, 16339]"
13694,14358,25.325529040859116,"[13694, 13454, 14358]"
13694,14358,4.674470959140883,"[13694, 11163, 15185, 14358]"
13694,14358,270.0,"[13694, 14358]"
13555,10177,29.0,"[13555, 17464, 10177]"
11200,19239,300.0,"[11200, 19239]"
13694,17522,30.0,"[13694, 11261, 17522]"
13694,17522,270.0,"[13694, 17522]"
18827,13665,1.0,"[18827, 17516, 13989, 13665]"
10748,14234,71.0,"[10748, 14234]"
13165,16117,1.0,"[13165, 14519, 10748, 16236, 16117]"
12868,15185,30.0,"[12868, 19430, 15185]"
12868,15185,270.0,"[12868, 15185]"
16325,19971,300.0,"[16325, 19971]"
17282,12270,30.0,"[17282, 15264, 12270]"
17282,12270,270.0,"[17282, 12270]"
11209,11466,18.0,"[11209, 14736, 14704, 11466]"
12355,14234,58.0,"[12355, 17010, 14234]"
12355,14234,90.0,"[12355, 14234]"
13417,11163,158.0,"[13417, 11163]"
18542,12216,24.0,"[18542, 15891, 12216]"
18542,12216,270.0,"[18542, 12216]"
18441,16117,300.0,"[18441, 16117]"
13509,10867,1.0,"[13509, 13088, 19915, 10867]"
18441,17282,1.0,"[18441, 17789, 17282]"
18827,13088,1.0,"[18827, 19502, 13088]"
14257,18448,4.127982890252937,"[14257, 10177, 18448]"
14257,18448,295.87201710974705,"[14257, 18448]"
11112,12746,1.0,"[11112, 12746]"
17010,13417,13.000000000001336,"[17010, 10916, 18219, 13417]"
17010,13417,254.99999999999866,"[17010, 13417]"
12652,13237,300.0,"[12652, 13237]"
16236,10796,292.0,"[16236, 10796]"
13509,12562,1.0,"[13509, 10301, 12562]"
11147,13454,10.515308417831092,"[11147, 11853, 13454]"
11147,13454,79.4846915821689,"[11147, 10955, 13454]"
15891,11209,1.0,"[15891, 13170, 11209]"
12205,10748,43.0,"[12205, 13460, 10748]"
10705,12633,1.0,"[10705, 17752, 12633]"
16325,15264,1.0,"[16325, 15264]"
18441,19239,30.0,"[18441, 15008, 19239]"
18441,19239,270.0,"[18441, 19239]"
13555,18941,1.0,"[13555, 19239, 18941]"
16325,11209,1.0,"[16325, 11209]"
15483,19134,1.0,"[15483, 19147, 19134]"
18827,19143,1.0,"[18827, 12216, 19143]"
16325,18411,46.0,"[16325, 18411]"
10705,19239,1.0,"[10705, 18812, 19239]"
10963,15848,1.0,"[10963, 15848]"
10568,18827,300.0,"[10568, 18827]"
16236,15378,300.0,"[16236, 15378]"
16193,14234,1.0,"[16193, 19846, 14234]"
16962,14519,224.0,"[16962, 14519]"
18441,19500,1.0,"[18441, 10901, 19500]"
16236,19500,1.0,"[16236, 13170, 19500]"
15724,14519,1.0,"[15724, 19333, 10748, 14519]"
18812,14736,1.0,"[18812, 11455, 14736]"
12205,11200,1.0,"[12205, 17738, 11200]"
12652,10748,189.0,"[12652, 10748]"
17789,15008,300.0,"[17789, 15008]"
12352,19273,97.0,"[12352, 19273]"
14278,16236,45.0,"[14278, 16236]"
15378,12205,1.0,"[15378, 12205]"
11147,15185,174.0,"[11147, 15185]"
16236,14704,154.0,"[16236, 14704]"
17282,11022,300.0,"[17282, 11022]"
18812,17781,1.0,"[18812, 11112, 17781]"
15483,15724,300.0,"[15483, 15724]"
12352,16683,30.0,"[12352, 10705, 16683]"
12352,16683,270.0,"[12352, 16683]"
13509,14053,40.0,"[13509, 14053]"
12868,14053,300.0,"[12868, 14053]"
15378,16117,300.0,"[15378, 16117]"
16236,10705,300.0,"[16236, 10705]"
17282,19143,19.0,"[17282, 15601, 19143]"
17282,19143,180.0,"[17282, 19143]"
13694,16683,1.0,"[13694, 15483, 18219, 14053, 16683]"
14234,16193,300.0,"[14234, 16193]"
19300,10316,300.0,"[19300, 10316]"
12868,19502,18.0,"[12868, 11455, 19502]"
12868,19502,270.0,"[12868, 19502]"
15483,12369,63.0,"[15483, 12369]"
18219,16683,1.0,"[18219, 14053, 16683]"
18827,12216,300.0,"[18827, 12216]"
12652,11181,240.0,"[12652, 11181]"
15008,11022,1.0,"[15008, 12652, 11022]"
13555,16028,3.2258742296343286,"[13555, 19239, 16028]"
13555,16028,34.77412577036567,"[13555, 13917, 16028]"
13555,16028,262.0,"[13555, 16028]"
18827,12652,67.0,"[18827, 12652]"
13636,18411,1.0,"[13636, 13509, 13417, 18411]"
15483,19785,1.0,"[15483, 13417, 19785]"
16117,10867,1.0,"[16117, 13170, 10955, 19915, 10867]"
18827,15724,27.0,"[18827, 11200, 15724]"
18827,15724,270.0,"[18827, 15724]"
19500,12205,41.0,"[19500, 15241, 12205]"
16855,15848,1.0,"[16855, 14234, 15848]"
11112,13917,300.0,"[11112, 13917]"
10705,11853,1.0,"[10705, 12940, 11853]"
17282,18812,80.0,"[17282, 18812]"
12352,15378,1.0,"[12352, 13088, 12205, 14278, 15378]"
18542,15264,30.0,"[18542, 10657, 15264]"
18542,15264,270.0,"[18542, 15264]"
19846,16887,135.0,"[19846, 16887]"
12216,12652,1.0,"[12216, 13165, 13170, 12652]"
18827,13454,1.0,"[18827, 11200, 13454]"
18219,13509,1.0,"[18219, 10748, 13509]"
12652,10796,38.0,"[12652, 12940, 10796]"
12652,10796,90.0,"[12652, 10796]"
18542,18219,174.0,"[18542, 18219]"
12352,17522,30.0,"[12352, 13840, 17522]"
12352,17522,270.0,"[12352, 17522]"
11147,19147,17.0,"[11147, 10955, 19147]"
11147,19147,90.0,"[11147, 19147]"
12205,15378,1.0,"[12205, 14278, 15378]"
12652,11022,67.0,"[12652, 11022]"
12205,11209,1.0,"[12205, 13582, 11209]"
12205,11209,180.0,"[12205, 11209]"
12940,19846,1.0,"[12940, 19273, 10375, 19846]"
16325,19785,1.0,"[16325, 13417, 19785]"
16117,12369,1.0,"[16117, 10301, 12369]"
10748,19273,1.0,"[10748, 13417, 19273]"
12868,11163,1.0,"[12868, 13237, 12652, 11200, 15264, 11163]"
10916,13840,1.0,"[10916, 13840]"
13417,14234,52.0,"[13417, 14234]"
18411,10796,203.0,"[18411, 10796]"
11261,15008,1.0,"[11261, 18827, 12940, 15008]"
16236,15724,1.0,"[16236, 12652, 15724]"
11200,14358,1.0,"[11200, 11561, 14358]"
18219,10748,300.0,"[18219, 10748]"
15483,14053,1.0,"[15483, 18219, 14053]"
14234,17464,1.0,"[14234, 16193, 18448, 17464]"
12940,10963,11.0,"[12940, 12205, 10963]"
12940,10963,180.0,"[12940, 10963]"
18542,14358,300.0,"[18542, 14358]"
