src,dst,volume,path_nodes
11267,19956,1.0,"[11267, 10708, 15916, 16916, 19956]"
17547,17822,300.0,"[17547, 17822]"
10270,18849,240.0,"[10270, 18849]"
12573,12985,1.0,"[12573, 13523, 12985]"
16219,18577,30.0,"[16219, 14076, 18577]"
16219,18577,270.0,"[16219, 18577]"
18446,11267,67.0,"[18446, 11267]"
13578,18182,1.0,"[13578, 18182]"
17547,14724,1.0,"[17547, 12627, 14724]"
12627,13578,1.0,"[12627, 19542, 18577, 13578]"
15872,19338,19.00000000000003,"[15872, 10327, 15401, 19338]"
15872,19338,7.999999999999972,"[15872, 12757, 19338]"
15872,19338,270.0,"[15872, 19338]"
17547,18577,41.0,"[17547, 18577]"
11267,10904,1.0,"[11267, 10904]"
14005,17822,300.0,"[14005, 17822]"
10270,14076,1.0,"[10270, 10044, 14076]"
18863,15973,80.0,"[18863, 15973]"
16219,15506,1.0,"[16219, 15506]"
17547,19171,300.0,"[17547, 19171]"
12985,13856,45.0,"[12985, 15206, 13856]"
12985,13856,90.0,"[12985, 13856]"
16262,15292,1.0,"[16262, 18577, 15292]"
12627,17770,1.0,"[12627, 10376, 17253, 17770]"
16262,19542,1.0,"[16262, 18144, 19542]"
10570,14444,27.999999999999957,"[10570, 11267, 14444]"
10570,14444,90.0,"[10570, 14444]"
10570,14444,10.000000000000043,"[10570, 10303, 14444]"
13503,12214,174.0,"[13503, 12214]"
19311,14252,300.0,"[19311, 14252]"
15973,13101,17.0,"[15973, 13523, 13101]"
15973,13101,90.0,"[15973, 13101]"
13503,19338,1.0,"[13503, 15401, 19338]"
18978,11267,59.0,"[18978, 13856, 11267]"
18978,11267,8.0,"[18978, 19956, 11267]"
10570,10178,180.0,"[10570, 10178]"
10570,10178,1.0,"[10570, 10708, 10178]"
13431,10270,1.0,"[13431, 15872, 10270]"
16991,12663,1.0,"[16991, 12985, 12663]"
12985,10570,1.0,"[12985, 10708, 10570]"
12627,13474,1.0,"[12627, 11461, 13474]"
10303,13179,1.0,"[10303, 12985, 13179]"
19311,17495,1.0,"[19311, 17495]"
13680,16219,18.00000000000003,"[13680, 15262, 15204, 15872, 16219]"
13680,16219,33.99999999999997,"[13680, 15028, 16219]"
18144,11214,203.0,"[18144, 11214]"
12757,15872,1.0,"[12757, 16133, 15506, 15872]"
19921,12280,1.0,"[19921, 14724, 12280]"
17495,19311,1.0,"[17495, 19311]"
10570,11861,29.999999999992188,"[10570, 12379, 11861]"
10570,11861,7.812417379682302e-12,"[10570, 10708, 11861]"
10570,11861,270.0,"[10570, 11861]"
12627,17312,1.0,"[12627, 15747, 17312]"
10270,19956,1.0,"[10270, 13250, 19956]"
16053,11117,180.0,"[16053, 11117]"
16053,11117,11.0,"[16053, 14376, 11117]"
16991,11568,300.0,"[16991, 11568]"
12627,13179,1.0,"[12627, 10044, 13179]"
14724,18446,146.0,"[14724, 18446]"
19311,12663,300.0,"[19311, 12663]"
18144,10904,221.0,"[18144, 10904]"
11267,18978,270.0,"[11267, 18978]"
11267,18978,30.0,"[11267, 16366, 18978]"
10303,10044,300.0,"[10303, 10044]"
10044,18476,1.0,"[10044, 14005, 18476]"
10044,19338,1.0,"[10044, 18978, 19338]"
11267,16133,5.000000000053063,"[11267, 19539, 16133]"
11267,16133,9.999999999946937,"[11267, 19171, 16133]"
11267,16133,270.0,"[11267, 16133]"
16991,18849,300.0,"[16991, 18849]"
14724,12627,300.0,"[14724, 12627]"
18978,16133,299.0000000000538,"[18978, 16133]"
18978,16133,0.9999999999462537,"[18978, 11861, 16133]"
10708,19539,25.0,"[10708, 13651, 19539]"
19311,10708,268.0,"[19311, 10708]"
19311,10708,5.0,"[19311, 17312, 10708]"
17784,10570,31.0,"[17784, 19185, 10570]"
17784,10570,269.0,"[17784, 10570]"
14724,10376,19.582865168811622,"[14724, 19180, 11214, 10376]"
14724,10376,10.417134831188378,"[14724, 17822, 11214, 10376]"
14724,10376,270.0,"[14724, 10376]"
16133,10270,1.0,"[16133, 15506, 10270]"
11461,18144,1.0,"[11461, 14444, 18144]"
18446,12985,300.0,"[18446, 12985]"
16053,13523,1.0,"[16053, 13523]"
14005,13474,1.0,"[14005, 13503, 13474]"
17784,14444,236.0,"[17784, 14444]"
12757,11267,1.0,"[12757, 16133, 13179, 11267]"
13503,18978,26.000000000034476,"[13503, 15401, 18978]"
13503,18978,83.99999999996552,"[13503, 18978]"
10270,16133,1.0,"[10270, 11472, 16133]"
12985,19469,4.026685393437736,"[12985, 17547, 19469]"
12985,19469,15.0,"[12985, 10044, 19469]"
12985,19469,90.0,"[12985, 19469]"
12985,19469,4.973314606562264,"[12985, 16219, 19469]"
13503,10570,270.0,"[13503, 10570]"
13503,10570,13.0,"[13503, 13651, 10570]"
10303,15973,1.0,"[10303, 15973]"
10044,13570,0.7008426965971921,"[10044, 12985, 13570]"
10044,13570,1.2991573034028079,"[10044, 10178, 13570]"
10044,13570,28.0,"[10044, 18446, 13570]"
10044,13570,270.0,"[10044, 13570]"
11267,14076,13.0,"[11267, 19542, 14076]"
11267,14076,90.0,"[11267, 14076]"
15506,15872,300.0,"[15506, 15872]"
15401,12952,3.8581460673536014,"[15401, 11472, 15204, 12952]"
15401,12952,8.141853932646399,"[15401, 11027, 15262, 12952]"
15401,12952,270.0,"[15401, 12952]"
15973,19171,1.0,"[15973, 11461, 19171]"
10570,15262,3.9999999999999734,"[10570, 11117, 15262]"
10570,15262,90.0,"[10570, 15262]"
11267,17770,252.0,"[11267, 17770]"
18863,13474,1.0,"[18863, 19469, 13474]"
19311,18863,30.0,"[19311, 11267, 18863]"
19311,18863,270.0,"[19311, 18863]"
10270,15506,300.0,"[10270, 15506]"
14005,18182,30.0,"[14005, 18978, 18182]"
14005,18182,270.0,"[14005, 18182]"
17770,16053,90.0,"[17770, 16053]"
10570,10751,33.0,"[10570, 12214, 10751]"
10570,10751,90.0,"[10570, 12379, 10751]"
10570,10751,177.0,"[10570, 10751]"
16053,12663,1.0,"[16053, 14252, 12663]"
15973,19185,1.0,"[15973, 18446, 19185]"
10303,18863,1.0,"[10303, 18863]"
16219,12952,30.0,"[16219, 10751, 13680, 12952]"
16219,12952,270.0,"[16219, 12952]"
18978,12952,28.8581460673536,"[18978, 15262, 12952]"
18978,12952,270.0,"[18978, 12952]"
18978,12952,1.1418539326463986,"[18978, 15028, 12952]"
10303,13431,23.511235954830198,"[10303, 18863, 13431]"
10303,13431,270.0,"[10303, 13431]"
10303,13431,6.488764045169802,"[10303, 17535, 13431]"
19311,19539,168.0,"[19311, 19539]"
16133,16219,1.0,"[16133, 15506, 16219]"
11267,12663,12.0,"[11267, 10708, 12663]"
11267,12663,180.0,"[11267, 12663]"
15872,18476,1.0,"[15872, 17495, 18476]"
19311,13179,57.0,"[19311, 13179]"
12985,10044,28.0,"[12985, 10044]"
14724,13183,1.0,"[14724, 17784, 13183]"
16262,16219,300.0,"[16262, 16219]"
14005,10570,28.0,"[14005, 15206, 10570]"
16262,13431,180.0,"[16262, 13431]"
16262,13431,8.0,"[16262, 17535, 13431]"
12985,13570,218.0,"[12985, 13570]"
19311,14376,33.20926966282487,"[19311, 12214, 14376]"
19311,14376,237.79073033717512,"[19311, 14376]"
16053,17535,33.0,"[16053, 12379, 17535]"
16053,17535,267.0,"[16053, 17535]"
12985,13503,300.0,"[12985, 13503]"
12627,19185,300.0,"[12627, 19185]"
18144,19311,1.0,"[18144, 17495, 19311]"
11214,12985,1.0,"[11214, 13578, 16133, 12985]"
19371,15872,1.000000000030937,"[19371, 13578, 15872]"
19371,15872,298.9999999999691,"[19371, 15872]"
16991,12627,300.0,"[16991, 12627]"
10376,16219,126.0,"[10376, 16219]"
15872,10570,1.0,"[15872, 13651, 10570]"
10303,12280,12.0,"[10303, 19921, 14724, 12280]"
10303,12280,24.000000000000227,"[10303, 13503, 12280]"
10303,12280,27.999999999999773,"[10303, 15872, 12280]"
17547,19469,300.0,"[17547, 19469]"
13503,13578,1.0,"[13503, 11461, 11214, 13578]"
11267,13179,1.0,"[11267, 13179]"
15286,15973,1.0,"[15286, 15973]"
10708,18446,47.0,"[10708, 18446]"
18144,19542,1.0,"[18144, 19542]"
17784,15204,18.0,"[17784, 11472, 15204]"
15916,10570,300.0,"[15916, 10570]"
17547,14076,300.0,"[17547, 14076]"
18863,14724,1.0,"[18863, 16991, 14724]"
17547,11472,1.0,"[17547, 19171, 11472]"
11461,13651,1.0,"[11461, 17547, 13651]"
13503,13856,270.0,"[13503, 13856]"
15872,16262,1.0,"[15872, 12627, 19542, 16262]"
11461,10376,9.424157303136838,"[11461, 11214, 10376]"
11461,10376,260.1938202248351,"[11461, 10376]"
11461,10376,0.3820224720280607,"[11461, 19171, 10376]"
10570,15401,1.0,"[10570, 13651, 16916, 15401]"
19371,10376,300.0,"[19371, 10376]"
18144,13474,204.0,"[18144, 13474]"
14724,19311,1.0,"[14724, 10270, 19311]"
10708,15206,31.0,"[10708, 18446, 15206]"
10708,15206,269.0,"[10708, 15206]"
19921,16991,1.0,"[19921, 17822, 16991]"
15973,10044,300.0,"[15973, 10044]"
19921,15973,300.0,"[19921, 15973]"
12985,17770,1.0,"[12985, 15206, 19539, 17253, 17770]"
11168,18182,1.0,"[11168, 18182]"
11267,14376,1.0,"[11267, 12214, 14376]"
10904,13179,1.0,"[10904, 19311, 13179]"
12985,15204,12.0,"[12985, 19338, 15204]"
12985,15204,90.0,"[12985, 15204]"
18863,19542,300.0,"[18863, 19542]"
13856,12985,9.0,"[13856, 16133, 12985]"
13856,12985,270.0,"[13856, 12985]"
10270,18863,36.0,"[10270, 15506, 18863]"
10270,18863,261.0,"[10270, 18863]"
18863,15028,1.0,"[18863, 18182, 15028]"
15292,18978,1.0,"[15292, 16366, 18978]"
16219,10570,300.0,"[16219, 10570]"
12627,18182,30.0,"[12627, 12280, 18182]"
12627,18182,270.0,"[12627, 18182]"
16219,15916,1.0,"[16219, 10708, 15916]"
19921,10708,30.0,"[19921, 13651, 10708]"
19921,10708,270.0,"[19921, 10708]"
14724,16991,30.0,"[14724, 17822, 16991]"
14724,16991,270.0,"[14724, 16991]"
14005,12952,244.0,"[14005, 19338, 15204, 12952]"
14005,12952,56.0,"[14005, 18978, 19956, 12952]"
10570,12663,184.0,"[10570, 12663]"
18863,12627,1.0,"[18863, 16991, 12627]"
10570,18978,1.0,"[10570, 10708, 18978]"
15506,14724,27.0,"[15506, 14724]"
12627,17784,300.0,"[12627, 17784]"
18863,11568,89.0,"[18863, 11568]"
18863,11568,1.0,"[18863, 16991, 11568]"
12985,16219,300.0,"[12985, 16219]"
17784,14070,36.973314606500935,"[17784, 14252, 14070]"
17784,14070,263.02668539349906,"[17784, 14070]"
10270,11861,270.0,"[10270, 11861]"
10270,11861,30.0,"[10270, 19371, 11861]"
19311,18144,1.0,"[19311, 16219, 18144]"
10044,13431,9.0,"[10044, 17547, 13431]"
15872,14376,1.0,"[15872, 10376, 14376]"
13503,10708,7.382022471509494,"[13503, 15747, 10708]"
13503,10708,29.617977528490506,"[13503, 13651, 10708]"
13503,10708,180.0,"[13503, 10708]"
11267,17495,300.0,"[11267, 17495]"
17784,13856,1.0,"[17784, 18144, 11214, 13578, 13856]"
15973,10376,300.0,"[15973, 10376]"
19311,18978,287.0,"[19311, 18978]"
16219,19311,270.0,"[16219, 19311]"
16219,19311,30.0,"[16219, 17495, 19311]"
12627,17535,90.0,"[12627, 17535]"
12627,17535,35.0,"[12627, 17495, 17535]"
12627,15506,300.0,"[12627, 15506]"
19311,10178,19.1601123595553,"[19311, 13179, 10178]"
19311,10178,23.400280897412955,"[19311, 16219, 10178]"
19311,10178,0.43960674303174585,"[19311, 15973, 10178]"
19311,10178,180.0,"[19311, 10178]"
15973,12280,1.0,"[15973, 11461, 12280]"
11461,10044,1.0,"[11461, 10044]"
10570,14252,12.0,"[10570, 12663, 14252]"
10570,14252,269.0,"[10570, 14252]"
15973,11472,1.0,"[15973, 16991, 11472]"
15872,13179,1.0,"[15872, 17784, 13179]"
12627,19171,6.0,"[12627, 18144, 19171]"
12627,19171,270.0,"[12627, 19171]"
13523,12985,1.0,"[13523, 12985]"
10708,18863,30.0,"[10708, 10570, 18863]"
10708,18863,270.0,"[10708, 18863]"
10303,11214,12.882022472214345,"[10303, 19921, 17822, 11214]"
10303,11214,31.117977527785655,"[10303, 14005, 11214]"
11267,19338,257.0,"[11267, 19338]"
12364,18978,1.0,"[12364, 16366, 18978]"
16991,19185,1.0,"[16991, 18863, 19185]"
19171,11267,69.0,"[19171, 11267]"
16053,18577,21.0,"[16053, 14252, 18577]"
16053,18577,270.0,"[16053, 18577]"
19311,13503,13.0,"[19311, 10044, 13503]"
16053,14252,108.0,"[16053, 14252]"
11461,10178,1.0,"[11461, 10044, 16219, 10178]"
17784,16219,1.0,"[17784, 15506, 16219]"
19371,15401,1.0,"[19371, 15401]"
11461,18978,4.0,"[11461, 11861, 18978]"
11461,18978,180.0,"[11461, 18978]"
15872,19956,38.943820224800874,"[15872, 11861, 19956]"
15872,19956,89.05617977519913,"[15872, 19956]"
19185,10270,30.0,"[19185, 11267, 10270]"
19185,10270,270.0,"[19185, 10270]"
18863,11861,30.193820224835306,"[18863, 18577, 11861]"
18863,11861,269.8061797751647,"[18863, 11861]"
14005,18144,8.0,"[14005, 12627, 18144]"
14005,18144,270.0,"[14005, 18144]"
10044,12627,76.0,"[10044, 12627]"
10270,13651,30.0,"[10270, 17547, 13651]"
10270,13651,270.0,"[10270, 13651]"
10044,16133,6.45786516924729,"[10044, 14076, 16133]"
10044,16133,16.54213483075271,"[10044, 17822, 16133]"
10044,16133,90.0,"[10044, 16133]"
13680,12952,1.0,"[13680, 12952]"
18863,17822,300.0,"[18863, 17822]"
10044,14076,1.0,"[10044, 14076]"
16053,15506,1.0,"[16053, 10303, 15506]"
12627,10327,1.0,"[12627, 18144, 10327]"
16219,11117,1.0,"[16219, 10376, 17253, 11117]"
16219,19185,1.0,"[16219, 10708, 19185]"
15973,13856,10.054775280189183,"[15973, 17547, 11214, 13578, 13856]"
15973,13856,19.945224719810817,"[15973, 11861, 13856]"
15973,13856,270.0,"[15973, 13856]"
12985,14070,1.0,"[12985, 12663, 14252, 14070]"
18144,17535,1.0,"[18144, 17495, 17535]"
10708,15028,46.99999999999934,"[10708, 15262, 15028]"
10708,15028,89.00000000000065,"[10708, 15028]"
14005,14376,269.0,"[14005, 14376]"
14005,14376,31.0,"[14005, 13250, 14376]"
14724,17770,30.0,"[14724, 11027, 17770]"
14724,17770,270.0,"[14724, 17770]"
14005,11861,1.0,"[14005, 11861]"
18144,15872,176.0,"[18144, 15872]"
17784,17535,0.8398876404446993,"[17784, 13179, 17535]"
17784,17535,0.16011235955530062,"[17784, 17495, 17535]"
15872,12663,1.0,"[15872, 17784, 12663]"
14376,18182,1.0,"[14376, 11168, 18182]"
15872,17495,300.0,"[15872, 17495]"
14724,13578,1.0,"[14724, 19542, 18577, 13578]"
10570,14005,270.0,"[10570, 14005]"
10570,14005,30.0,"[10570, 10303, 14005]"
16991,11214,1.0,"[16991, 14444, 19180, 11214]"
11267,14252,300.0,"[11267, 14252]"
16219,16991,270.0,"[16219, 16991]"
16219,16991,30.0,"[16219, 13570, 16991]"
18978,11861,160.0,"[18978, 11861]"
15872,11861,300.0,"[15872, 11861]"
12985,17784,1.0,"[12985, 12627, 17784]"
15872,15401,7.5828651688120985,"[15872, 14076, 18577, 15401]"
15872,15401,22.4171348311879,"[15872, 10327, 15401]"
15872,15401,270.0,"[15872, 15401]"
16991,19311,1.0,"[16991, 17495, 19311]"
12663,11267,1.0,"[12663, 18476, 19539, 11267]"
10708,19185,1.0,"[10708, 19185]"
14005,17495,1.0,"[14005, 19311, 17495]"
10044,18446,1.0,"[10044, 18446]"
19311,14444,30.00000000000004,"[19311, 11267, 14444]"
19311,14444,270.0,"[19311, 14444]"
12627,15286,2.000000000000057,"[12627, 10044, 12985, 15286]"
12627,15286,12.919943820083272,"[12627, 10044, 15973, 15286]"
12627,15286,15.08005617991667,"[12627, 17784, 15286]"
12627,15286,270.0,"[12627, 15286]"
14005,18577,1.0,"[14005, 14076, 18577]"
18978,10270,2.0,"[18978, 16133, 15506, 10270]"
18978,10270,90.0,"[18978, 10270]"
18978,10270,88.0,"[18978, 12364, 10270]"
17770,12952,1.0,"[17770, 15262, 12952]"
11267,18849,1.0,"[11267, 18849]"
10303,16366,153.0,"[10303, 15973, 19469, 16366]"
10303,16366,147.0,"[10303, 15292, 16366]"
12627,13101,161.0,"[12627, 13101]"
16219,13523,31.314606742012074,"[16219, 18144, 13523]"
16219,13523,268.6853932579879,"[16219, 13523]"
15973,12952,1.0,"[15973, 11168, 15262, 12952]"
10044,12663,148.0,"[10044, 12663]"
17547,15973,1.0,"[17547, 19921, 15973]"
15973,16991,300.0,"[15973, 16991]"
19180,16219,1.0,"[19180, 12627, 10044, 16219]"
17784,19180,17.000000000000455,"[17784, 14724, 19180]"
17784,19180,270.0,"[17784, 19180]"
17784,19180,13.0,"[17784, 14444, 19180]"
12573,15401,1.0000000000530633,"[12573, 16262, 15401]"
10303,19171,1.0,"[10303, 15872, 19171]"
16053,10376,72.0,"[16053, 10376]"
16991,13523,1.0,"[16991, 14444, 18144, 13523]"
17784,10376,179.0,"[17784, 10376]"
16053,17495,31.0,"[16053, 14252, 17495]"
16053,17495,269.0,"[16053, 17495]"
13680,16053,30.0,"[13680, 15028, 13250, 16053]"
13680,16053,270.0,"[13680, 12952, 16053]"
14005,19539,30.0,"[14005, 15206, 19539]"
14005,19539,270.0,"[14005, 19539]"
10270,15973,300.0,"[10270, 15973]"
10044,14005,262.0,"[10044, 14005]"
18863,18476,1.0,"[18863, 17495, 18476]"
16991,13179,67.0,"[16991, 13179]"
18144,13651,254.0,"[18144, 13651]"
18978,15204,7.7907303371220635,"[18978, 19956, 15204]"
18978,15204,292.20926966287794,"[18978, 15204]"
13503,18577,0.9466292135822696,"[13503, 17784, 12663, 18577]"
13503,18577,0.05337078641773041,"[13503, 10270, 18577]"
12985,16133,30.0,"[12985, 14076, 16133]"
12985,16133,180.0,"[12985, 16133]"
10303,18144,1.0,"[10303, 14444, 18144]"
17253,15204,10.0,"[17253, 15204]"
11267,18446,1.0,"[11267, 10708, 18446]"
19311,19180,6.0,"[19311, 11267, 19180]"
19311,19180,90.0,"[19311, 19180]"
10570,10270,1.0,"[10570, 10303, 10270]"
11267,11117,1.0,"[11267, 17770, 11117]"
10708,19469,30.0,"[10708, 10570, 19469]"
10708,19469,270.0,"[10708, 19469]"
16991,14005,9.0,"[16991, 12627, 14005]"
11267,13856,1.0,"[11267, 11861, 13856]"
14724,13651,4.0,"[14724, 17547, 13651]"
14724,13651,180.0,"[14724, 13651]"
14005,13431,1.0,"[14005, 17535, 13431]"
18863,14076,1.0,"[18863, 16991, 12627, 14076]"
16219,18849,1.0,"[16219, 18144, 18849]"
16053,11214,1.0,"[16053, 13856, 15401, 11214]"
10708,13570,30.0,"[10708, 18446, 13570]"
10708,13570,270.0,"[10708, 13570]"
15973,17495,1.0,"[15973, 19311, 17495]"
12985,19542,1.0,"[12985, 12627, 19542]"
12985,19185,51.0,"[12985, 19185]"
15028,13680,1.0,"[15028, 13680]"
15872,15916,23.000000000000032,"[15872, 15747, 15916]"
15872,15916,270.0,"[15872, 15916]"
15872,15916,6.999999999999968,"[15872, 17535, 15916]"
11267,12280,269.0,"[11267, 12280]"
11267,12280,31.0,"[11267, 18849, 12280]"
10044,18849,1.0,"[10044, 19180, 18849]"
10708,11168,80.0,"[10708, 11168]"
10708,11168,39.0,"[10708, 16366, 11168]"
12214,10708,1.0,"[12214, 10570, 10708]"
14724,13250,1.0,"[14724, 10178, 16133, 13250]"
10708,19956,30.0,"[10708, 16916, 19956]"
10708,19956,270.0,"[10708, 19956]"
11267,10708,300.0,"[11267, 10708]"
10270,19542,1.0,"[10270, 14724, 19542]"
10570,13101,1.0,"[10570, 13651, 16916, 13101]"
17547,16262,270.0,"[17547, 16262]"
17547,16262,20.0,"[17547, 10327, 16262]"
16053,15206,163.0,"[16053, 15206]"
19921,13570,300.0,"[19921, 13570]"
10044,15204,30.0,"[10044, 18978, 15204]"
10044,15204,270.0,"[10044, 15204]"
13503,16219,1.0,"[13503, 10044, 16219]"
14724,18144,1.0,"[14724, 14444, 18144]"
11461,16916,270.0,"[11461, 16916]"
11461,16916,16.0,"[11461, 19185, 16916]"
11461,16916,14.0,"[11461, 17535, 16916]"
15973,16133,1.0,"[15973, 10178, 16133]"
16366,11267,60.0,"[16366, 12364, 11267]"
16366,11267,240.0,"[16366, 11267]"
16053,13474,1.0,"[16053, 14252, 13474]"
14005,10751,15.0,"[14005, 19371, 13101, 10751]"
14005,10751,180.0,"[14005, 10751]"
16053,10327,136.0,"[16053, 13523, 10327]"
15973,14076,295.0,"[15973, 14076]"
16219,15206,300.0,"[16219, 15206]"
14724,18863,82.0,"[14724, 18863]"
10708,12214,1.0,"[10708, 15916, 12214]"
15262,16219,10.0,"[15262, 15204, 15872, 16219]"
15262,16219,17.99999999999997,"[15262, 17770, 16219]"
15262,16219,90.0,"[15262, 16219]"
15262,16219,2.842170943040401e-14,"[15262, 15028, 16219]"
10570,15506,8.0,"[10570, 10303, 15506]"
10570,17784,221.0,"[10570, 17784]"
13503,11861,300.0,"[13503, 11861]"
10044,10327,1.0,"[10044, 11461, 10327]"
11461,10904,1.0,"[11461, 10044, 10904]"
10570,15028,3.0,"[10570, 10751, 15028]"
10570,15028,101.0,"[10570, 11117, 15028]"
11267,11214,44.0,"[11267, 11214]"
18144,14444,179.0,"[18144, 14444]"
18144,14444,10.0,"[18144, 19180, 14444]"
14005,19311,300.0,"[14005, 19311]"
16219,12663,1.0,"[16219, 17784, 12663]"
15872,13183,18.0,"[15872, 17822, 13183]"
15872,13183,282.0,"[15872, 13183]"
19921,17784,1.0,"[19921, 10044, 17784]"
17784,10178,300.0,"[17784, 10178]"
10270,13101,260.0,"[10270, 13101]"
19371,16133,1.0,"[19371, 13578, 16133]"
18863,15206,1.0,"[18863, 16991, 15206]"
15206,16219,1.0,"[15206, 15872, 16219]"
15872,19185,300.0,"[15872, 19185]"
16053,13250,1.0,"[16053, 15028, 13250]"
15872,19542,1.0,"[15872, 12627, 19542]"
19171,10270,1.0,"[19171, 16133, 15506, 10270]"
17547,11214,159.0,"[17547, 11214]"
12379,13431,300.0,"[12379, 13431]"
12985,19180,1.0,"[12985, 10044, 19180]"
10303,13570,1.0,"[10303, 19921, 13570]"
15973,18863,1.0,"[15973, 10044, 15506, 18863]"
16991,13651,300.0,"[16991, 13651]"
10708,10044,1.0,"[10708, 17784, 10044]"
14724,14376,180.0,"[14724, 12280, 14376]"
14724,14376,21.00000000000489,"[14724, 10659, 14376]"
14724,14376,67.99999999999511,"[14724, 11568, 14376]"
14724,14376,31.0,"[14724, 11472, 14376]"
13503,19180,247.0,"[13503, 19180]"
16053,11861,71.0,"[16053, 11861]"
19311,12627,1.0,"[19311, 12627]"
15973,12985,1.0,"[15973, 10303, 12985]"
10270,19311,1.0,"[10270, 19311]"
16219,13431,6.682584269240323,"[16219, 18144, 13523, 13431]"
16219,13431,44.31741573075968,"[16219, 17547, 13431]"
16219,13431,90.0,"[16219, 13431]"
10303,12952,1.0,"[10303, 15973, 19542, 10989, 12952]"
18476,12985,1.0,"[18476, 15872, 12985]"
13503,17822,300.0,"[13503, 17822]"
19921,12952,24.0,"[19921, 19956, 12952]"
11461,18182,1.0,"[11461, 11214, 13578, 18182]"
11267,10570,175.0,"[11267, 10570]"
12214,12985,242.0,"[12214, 12985]"
10270,16219,300.0,"[10270, 16219]"
12985,13183,1.0,"[12985, 12573, 16262, 13183]"
14724,19469,1.0,"[14724, 10044, 19469]"
13578,10376,1.0,"[13578, 19371, 10376]"
10303,17822,9.0,"[10303, 19921, 17822]"
15973,18978,7.780898876726596,"[15973, 14005, 18978]"
15973,18978,19.845505617364296,"[15973, 11861, 18978]"
15973,18978,270.0,"[15973, 18978]"
15973,18978,2.3735955059091083,"[15973, 16366, 18978]"
10570,12952,1.0,"[10570, 11117, 15262, 12952]"
14005,19542,1.0,"[14005, 14724, 19542]"
11267,13183,300.0,"[11267, 13183]"
15747,10570,300.0,"[15747, 10570]"
11267,15206,173.0,"[11267, 15206]"
15872,18182,11.282303370434747,"[15872, 10327, 13578, 18182]"
15872,18182,2.7176966295652534,"[15872, 11861, 18182]"
15872,18182,90.0,"[15872, 18182]"
18863,15204,256.0,"[18863, 15204]"
19921,11117,1.0,"[19921, 14376, 11117]"
16219,19539,30.0,"[16219, 15206, 19539]"
16219,19539,270.0,"[16219, 19539]"
12627,19469,83.0,"[12627, 19469]"
11267,15506,300.0,"[11267, 15506]"
18863,19171,1.0,"[18863, 16991, 19171]"
18863,19171,270.0,"[18863, 19171]"
19542,15872,1.0,"[19542, 12627, 15872]"
11117,16219,1.0,"[11117, 17253, 13856, 15401, 16219]"
14005,13101,30.0,"[14005, 19371, 13101]"
14005,13101,270.0,"[14005, 13101]"
18863,18144,300.0,"[18863, 18144]"
15872,13503,1.0,"[15872, 12627, 13503]"
12214,11267,300.0,"[12214, 11267]"
15872,10270,300.0,"[15872, 10270]"
15973,16219,292.0,"[15973, 16219]"
19311,19956,15.0,"[19311, 16916, 19956]"
19311,19956,89.0,"[19311, 19956]"
19311,19956,26.0,"[19311, 18978, 19956]"
16991,11117,1.0,"[16991, 17770, 11117]"
16053,15286,31.558988763796208,"[16053, 14070, 15286]"
16053,15286,2.4410112362037917,"[16053, 18476, 14070, 15286]"
16053,15286,90.0,"[16053, 15286]"
12627,18144,1.0,"[12627, 18144]"
10044,18182,50.22331460640633,"[10044, 11861, 18182]"
10044,18182,178.0,"[10044, 18182]"
10044,18182,6.776685393593667,"[10044, 18978, 18182]"
15028,12952,1.0,"[15028, 12952]"
17547,12627,193.0,"[17547, 12627]"
16053,19542,1.0,"[16053, 19542]"
10270,10751,12.0,"[10270, 15292, 10751]"
10270,10751,14.0,"[10270, 10751]"
11461,15916,157.0,"[11461, 15916]"
16262,19311,201.0,"[16262, 19311]"
13183,15973,30.0,"[13183, 18577, 15973]"
13183,15973,270.0,"[13183, 15973]"
14724,11861,29.806179775164694,"[14724, 11461, 11861]"
14724,11861,0.19382022483530648,"[14724, 18863, 11861]"
14724,11861,270.0,"[14724, 11861]"
10570,15747,18.0,"[10570, 15747]"
16991,11472,300.0,"[16991, 11472]"
16053,15747,1.0,"[16053, 18476, 19539, 15747]"
13570,15973,182.0,"[13570, 15973]"
19956,11267,300.0,"[19956, 11267]"
19311,17770,300.0,"[19311, 17770]"
17784,13503,1.0,"[17784, 12627, 13503]"
16219,15401,268.0,"[16219, 15401]"
12985,10708,42.0,"[12985, 10708]"
10270,16262,1.0,"[10270, 16262]"
17547,14005,300.0,"[17547, 14005]"
16991,19469,1.0,"[16991, 18863, 19469]"
17784,16991,1.0,"[17784, 17822, 16991]"
15872,18577,1.0,"[15872, 14076, 18577]"
16053,10044,270.0,"[16053, 10044]"
16053,10044,30.0,"[16053, 10303, 10044]"
15401,11472,49.0,"[15401, 11472]"
10708,14005,171.0,"[10708, 14005]"
13578,11168,300.0,"[13578, 11168]"
10044,15286,30.0,"[10044, 18446, 15286]"
10044,15286,270.0,"[10044, 15286]"
19921,13431,4.682584269240213,"[19921, 17547, 13431]"
19921,13431,90.0,"[19921, 13431]"
19921,13431,27.317415730759787,"[19921, 17535, 13431]"
19311,13523,23.02247190944383,"[19311, 12663, 13523]"
19311,13523,6.97752809055617,"[19311, 11267, 13523]"
19311,13523,270.0,"[19311, 13523]"
17253,11117,1.0,"[17253, 11117]"
17547,18476,1.0,"[17547, 18476]"
14724,15916,1.0,"[14724, 15747, 15916]"
